Velo,SpinRate,HorzBreak,InducedVertBreak,estimate
93.52,1799,5.32,7.64,0.578450400398495
92.02,2053,5.51,15.25,0.5135376890976675
92.36,2354,7.34,18.52,0.4620337905047796
94.34,2395,4.76,16.62,0.4518977019769839
84.58,2056,14.11,-9.28,0.7314753802112703
91.48,2351,16.8,4.86,0.577291418955514
92.35,2340,9.1,20.24,0.4547755564757667
98.42,2363,4.49,18.84,0.4098842499767471
90.83,2192,5.02,17.78,0.4905662224662445
90.34,1944,7.01,14.48,0.5445284129574218
93.44,2056,3.6,15.37,0.4986194431412577
91.14,2459,-0.23,19.35,0.4425136883669135
92.31,1970,5.88,15.23,0.5203482511731629
100.19,1997,14.43,7.24,0.5277673307992865
89.95,2107,18.74,0.61,0.6417615787326765
94.23,2131,6.86,17.92,0.47341419568111975
92.94,2192,0.57,19.57,0.45524874896614076
90.56,2053,18.08,9.63,0.5831386680986774
93.68,2159,4.93,16.71,0.4797344381236596
97.4,2452,2.53,17.39,0.41510273299687533
88.84,2001,16.01,9.85,0.595719013986233
91.12,2285,11.73,15.49,0.5061001210771838
96.35,2175,13.17,12.25,0.502510747579528
91.6,2241,6.43,13.83,0.5092821576839611
96.97,2710,13.55,9.3,0.46570092311748335
92.55,2067,5.37,14.89,0.510419288449769
94.18,2209,8.01,19.76,0.4555371011243205
94.56,2220,11.34,9.46,0.5273282158439397
92.68,2132,14.14,11.39,0.5415473779374296
95.78,1940,8.93,16.01,0.49726102911096237
97.51,2506,8.7,14.54,0.43824203770039405
93.84,2159,10.95,20.46,0.4631483337308958
94.93,2517,13.78,15.42,0.45871965177820984
93.68,2132,14.08,13.84,0.517364965962586
98.09,2023,11.68,7.3,0.535785796127817
94.46,2108,8.95,13.8,0.5055715037230457
93.3,2391,5.57,19.61,0.44114434541740416
95.48,2140,15.65,11.8,0.519699961593023
92.91,2024,19.44,11.62,0.557718517889071
89.11,1856,15.97,7.44,0.6230578191904415
96.35,2449,13.75,17.43,0.44128173336565607
91.12,2193,6.07,5.89,0.570695081355357
92.17,2359,1.99,13.96,0.48498795898968317
94.25,2073,8.35,14.16,0.5071397277732833
94.58,2250,11.53,16.11,0.4792061739723023
94.23,2242,14,12.83,0.5091257816211889
96.67,2025,10.6,15.34,0.48958369577481686
91.04,2124,13.9,12.33,0.5477074174656928
98.04,2203,15.95,7.09,0.52697968018114
94.39,2215,12.19,16.97,0.47933504310103586
98.94,2809,5.51,12.11,0.4094581433615936
93.2,2387,2.37,18.57,0.4439578273172953
87.48,1865,14.29,9.72,0.6163531004776365
94.24,2448,12.61,16.94,0.4583675578052049
94.74,2322,5.53,19.89,0.43535165325593644
94.32,2592,4.85,14.92,0.44436008002893357
93.12,2395,7.89,17.35,0.46121423606988277
93.01,2051,11.03,11.77,0.5392996792175293
95.01,1975,15.22,11.44,0.5412002424813903
90.92,2037,15.14,10.04,0.574514567574526
94.57,2396,4.83,21.05,0.42051439905475546
93.37,2218,5.91,14.91,0.4901189330434106
96.03,2424,2.57,16.72,0.4323204464580304
92.97,2309,7.67,16.6,0.4755398480685641
94.94,2236,10.78,16.04,0.4771272441297873
94.99,2399,9.56,19.4,0.4359722409427303
94.97,2297,14.25,17.08,0.4696272522066662
94.75,2473,4.21,19.47,0.4212584385537086
96.39,2284,5.9,19.22,0.4320605363668451
92.63,2135,13.2,13.41,0.5263344603675896
94.55,2316,3.08,15.21,0.4648569876121897
95.22,2335,8.39,14.73,0.4701643330957342
93.14,2180,3.25,14.77,0.4920771502768213
95.45,2350,13.64,11.39,0.498544137440511
100.37,2451,8.69,16.59,0.4090642014319903
91.68,2074,6.85,15.61,0.5137924995114393
93.51,2484,1.89,19.32,0.42641437877300054
93.58,2484,4.63,19.12,0.4317575403005972
95.06,2090,12.51,11.05,0.5276000174469803
87.69,2100,8.15,14.52,0.5504319682002345
90.51,2249,15.02,14.45,0.5268212488621387
93.11,2064,18.13,8.85,0.5687736057696599
92.8,2191,9.37,16.65,0.4909988650174307
93.19,2026,14.53,14.45,0.528094723704992
94.1,2536,5.1,15.57,0.4474986683154289
94.66,2521,14.87,17.49,0.44814494926874904
97.85,2650,3.38,19.49,0.38074850812466254
93.92,2410,13.95,16.28,0.4712110335710759
92.87,2447,5.97,18.1,0.44967369984544114
94.8,2338,7.86,15.8,0.46483219600325115
93.55,2350,11.37,16.24,0.4758330859591585
95.24,2183,0.56,18.01,0.4496597868833969
94.32,2220,16.76,14.4,0.5045702949936894
94.28,2299,5.27,12,0.49407807695018835
93.78,2388,9.07,14.45,0.4786863083083244
94.54,2238,5.73,17.18,0.4636867399791879
94.4,2359,1.23,17.35,0.44418139992613953
96.57,2104,9.16,11.11,0.5089306062532201
94.43,2613,7.6,19.35,0.4164298064787459
89.69,1847,3.06,13.38,0.5596748498874238
97.05,2257,2.49,18.11,0.43165319110011957
95.73,2544,7.95,17.45,0.4268547842121289
92.06,2294,11.36,17.41,0.48448337926630364
91.04,2247,0.9,8.11,0.5424737327625521
89.39,2130,19.57,6.94,0.6043181683772424
92.56,2185,5.35,14.02,0.5045568387087096
93.93,2179,12.2,12.99,0.5134820483543003
96.77,2152,22.33,11.27,0.5237375851124891
92.19,2537,4.81,17.79,0.4460323304844872
94.33,2225,3.93,19.64,0.4468695357330786
97.55,2473,4.93,19.32,0.40318520835856214
90.54,2313,12.55,9.38,0.5505359770202792
97.78,2146,7.87,16.79,0.45495364446446973
93.89,2353,3.29,21.13,0.4265642470775713
93.6,2398,8.76,18.09,0.45380721416737546
95.99,2041,4.8,13.5,0.4958598600174161
94.19,2194,0.21,20.81,0.4368814892702261
93.4,2309,5.85,18.86,0.4539655022349007
95.8,2117,17.24,5.01,0.5681651751790188
95.5,2104,19.28,10.55,0.5376905457188818
94.67,2111,11.5,11.35,0.5246906735482757
94.11,2589,17.14,18.72,0.4410294935452933
96.46,2541,5.94,20.19,0.400453793046355
95.32,2425,5.42,12.14,0.4731613609071452
90.83,2043,8.53,18.77,0.5044796849884093
96.4,2195,4.73,9.69,0.5034155810769705
91.14,2077,11.11,8.21,0.5746096325479655
96.75,2386,13.29,18.73,0.43499574769750987
94.55,2324,14.92,18.42,0.4621078459523705
92.35,1778,12.84,-2,0.6622376452627414
94.91,2228,10.88,15.22,0.48389466855932184
90.53,1952,13.51,3.57,0.625080696044535
95.4,2561,12.07,17.17,0.43629458123876796
92.8,2054,7.8,16.82,0.5007684999709802
94.38,2247,7.92,13.02,0.4959853883747893
94.03,2225,7.62,16.78,0.47464526583021205
93.18,2436,10.45,13.04,0.49033464920382014
92.57,2114,17.7,7.07,0.5790363039484429
94.99,2411,3.79,18.25,0.4329704368238682
95.73,2264,3.58,19.92,0.4303196174065172
93.49,2308,3.63,18.32,0.4533462077462056
93.27,2230,5.73,16.06,0.48153605491851187
94.33,2420,12.77,17.21,0.45889406018807793
94.51,1981,11.06,18.43,0.4897510095392668
91.93,1835,15.6,3.54,0.6296346156376892
93.35,2147,9.54,14.98,0.5029315647572662
92.9,2421,9.67,19.18,0.4508732682561266
91.14,1953,10.74,16.8,0.5282099296596383
96.64,2425,8.85,15.22,0.4482389912605691
94.54,2127,3.85,13.79,0.494578978658407
94.75,2194,15.08,1.96,0.5851281923719996
89.41,2103,15.6,5.32,0.6108937428614633
97.85,2424,10.15,16.89,0.4303783798370886
92.35,2153,4.51,20.94,0.4607592833976248
94.18,2408,2.4,19.48,0.42866453272256716
92.61,2280,5.21,19.6,0.45658533580459976
93.1,2543,7.52,18.62,0.4376641214690258
94.05,2247,9.06,17.08,0.47269892925900986
92.69,2681,4.09,17.84,0.426803247300557
92.71,2129,11.37,17.33,0.49653866115452405
92.31,2035,9.62,17.98,0.5014559249741387
93.58,2098,17.65,8.15,0.5659193573294353
97.68,2545,11.21,3.16,0.5146363625778227
94.58,1918,16.61,6.12,0.5878537466167448
95.8,2677,4.15,20.07,0.39018135035179535
88.68,2196,7.94,9.38,0.5679921620145332
96.53,2100,11.09,15.67,0.48177812942898324
92.88,2586,2.2,21.54,0.40694661595585874
88.34,2145,12.96,15.2,0.5446344667401644
88.17,2092,11.34,15.4,0.5470423025955815
91.49,2057,3.36,17.66,0.49704134808682204
96.29,2065,3.28,17.4,0.46215713618543514
93.23,2418,5.29,15.84,0.46402393383041224
92.71,2682,5.23,18.76,0.4223029162545
93.07,2166,10.6,7.32,0.5569228238526963
95.15,2519,16.47,12.61,0.4804900601321576
94.2,2052,6.27,12.13,0.5199295020588257
95.98,2285,2.25,12.22,0.4762198311736433
93.73,2130,3.68,15.83,0.4861259097041456
99.71,2159,22.03,4.38,0.5474811985425021
92.92,2449,2.62,17.76,0.44582693715280103
95.32,2805,4.38,8.77,0.4568346500068741
92.26,2286,1.92,13.22,0.49647384211899853
96.39,2311,12.97,11.84,0.49120029933175163
95.61,2309,3.78,15.24,0.45865386523245877
93.15,1977,14.45,10.71,0.5583854455553244
94.32,2209,4.53,18.4,0.45789555149481304
93.05,2117,14.22,11.37,0.5405513681514721
94.12,1872,16.93,13.89,0.5441866877124472
97.74,2316,2.75,19.52,0.4119775311545907
94.43,2384,9.27,17.25,0.4555764491149875
94.28,2672,11.75,12.72,0.4631859146370622
93.19,2341,6.86,17.54,0.4630021250675058
97.15,2319,19.17,5.76,0.5365777028249732
92.26,1997,7.63,7.15,0.5755338367492301
93.74,2194,1.17,14.59,0.4839472932415989
92.7,2290,13.41,13.87,0.5076964725665175
94.98,1844,17.89,7.39,0.5857575107399781
97.29,2311,15.24,14.2,0.47223719981949663
94.46,2015,17.89,7.67,0.5711556564249824
96.38,2283,15.52,13.44,0.487427949512826
92.46,2219,5.31,11.77,0.5172077967151525
96.42,1817,10.94,8.83,0.5567838423448037
94.22,2323,-1.68,16.5,0.4499261791804041
94.15,2287,8.98,17.64,0.46407081543134676
90.21,2974,17.33,8.28,0.5032342114164982
97.19,2514,4.78,20.32,0.39507935283442985
93.53,2049,16.7,12.18,0.5423434766666473
95.74,2011,3.45,16.47,0.4781801603298218
93.01,2138,2.48,19.24,0.4654762328329769
92.89,2222,4.23,16.8,0.47759786527322873
96.45,2248,18.72,4.09,0.5592523176984221
91.92,2123,6.2,3.72,0.5862875628946542
93.44,2408,10.68,18.08,0.4572814346846111
95.02,2107,15.54,6.59,0.5614507157859667
94.6,2325,11.59,14.98,0.4794353226429758
95.18,2122,13.28,14.51,0.501257865419444
95.24,2465,12.72,18.07,0.44186924898956653
96.69,2485,5.64,18.94,0.41188940772275195
99.27,2468,14.66,13.22,0.4477860388664552
91.35,2154,6.19,16.81,0.49903623964928234
94.64,2184,16.71,12.4,0.519298290197464
93.31,2185,5.38,13.93,0.49962712296268474
95.49,2060,2.54,17.66,0.4655829137405762
93.34,2243,15.79,16.34,0.4947367610928508
95.65,2462,9.04,17.85,0.4345302645156618
94.27,2613,-4.57,10.24,0.4585869343062696
91.61,2440,1.05,15.26,0.4707204331578367
92.04,2089,16.95,12.57,0.5472157093811884
94.64,2570,4.61,19.6,0.4125048631743874
96.8,2344,14.78,13.28,0.47810956963231394
92.83,2324,15.22,13.58,0.5083822948993294
94.44,2191,10.02,13.89,0.4986850566584335
93.27,2280,9.9,18.4,0.46767545603247496
95.72,2029,12.77,13.65,0.5114491087122929
96.17,2070,5.82,3.06,0.5642156014354657
93.14,2170,6.18,16.37,0.48708693301854145
90.82,2231,4.58,17.55,0.4876070381986763
97.58,2323,2.96,17.19,0.42829499145343763
95.52,1902,11.07,14.87,0.5143380666127335
89.91,2120,14.4,11.88,0.5602939039606866
92.73,2266,6.73,14.35,0.4953359666142758
93.85,2106,4.8,17.32,0.47933803109359086
89.91,2288,1.97,13.43,0.5124533470762674
95.11,2119,6.03,17.5,0.4695199805657884
91.31,2294,10.97,2.94,0.5872155771770134
92.97,2239,13.21,14.07,0.5090338232847118
92.49,2110,7.43,14.59,0.5121189294922113
95.07,2436,6.11,16.94,0.44258509184507816
96.38,2656,9.47,19.52,0.40017949446389206
91.57,2136,16.13,12.03,0.5483582209864983
92.78,2517,5.33,13.89,0.4709117763705951
96.33,2357,7.78,7.78,0.5060492985659527
92.13,1877,7.95,12.41,0.5534292169166015
96.76,2353,6.2,15.96,0.44500705865169843
92.56,2207,4.91,15.7,0.4901790036718474
92.82,2551,2.02,14.8,0.4555527508035315
92.76,2230,19.02,5.98,0.575861605197313
96.6,2414,13.13,13.34,0.46950472613934735
95.47,1956,16.92,3.42,0.596100128058033
100.62,2056,13.41,7.4,0.5159304392332558
96.58,1895,15.44,2.06,0.6004740014591491
95.25,2358,6.5,15.71,0.457861662074121
93.4,2237,6.33,18.46,0.46456323391691556
95.46,2169,8.98,15.99,0.4771979566812323
96.92,2286,7.92,18.82,0.43400133309975936
97.71,2268,16.73,8.06,0.5177167757590796
94.84,2544,4.38,20.92,0.4044764572365868
96.88,2619,5.56,15.57,0.41981819845673746
89.54,1891,13.15,12.15,0.581359983949004
94.55,2393,15.08,8.54,0.5228445493233236
97.91,2346,7.17,17.7,0.42718447909909707
93.92,2263,9.86,14.36,0.4919564662402324
95.33,2005,13.99,8.16,0.5560021958729537
94.51,1953,12.59,16.15,0.5106484400316139
92.8,2194,8.76,12,0.5213789409565865
96.43,2259,16.13,12.68,0.4956405452724534
95.8,1975,5.9,14.75,0.4971401813127177
92.57,2467,0.86,13.49,0.47263236713107254
95.51,2009,6.6,9.12,0.5354557143365414
97.27,2266,15.67,-0.64,0.5781183857095643
94.12,2096,16.12,11.11,0.5396274201007608
94.67,2043,-1.29,20.48,0.44783898858838933
93.56,2451,10.76,13.43,0.4838800886115683
98.63,2060,13.16,7.12,0.5318289851588742
96.07,1801,11.85,14.11,0.526716403420554
95.92,1621,10,8.74,0.5785525038490259
97.64,2340,4.13,14.5,0.44619218995861726
92.04,2095,6.88,17.57,0.49571174177100025
97.12,1877,16.72,3,0.5942181341330307
97.45,2291,8.7,20.1,0.42237975505381453
94.6,1995,16.87,10.76,0.549621718505336
99.3,2372,6.23,19.92,0.3984277379742525
98.69,2219,9.45,15.71,0.4509949769365281
89.15,2241,13.39,15.86,0.5254012614228454
89.43,2245,7.7,18.25,0.4970611105013219
96.27,2423,13.98,15.94,0.45485564773764325
92.52,2435,10.1,16.68,0.46997407246677525
93.17,2340,3.77,17.06,0.46133427142598554
92.65,2208,5.22,14.29,0.4995466824472484
99.19,2040,14.5,12.23,0.49707590301426835
98.71,2316,7.4,14.88,0.4435321699204736
96.16,2408,10.87,10.16,0.4912318561165238
96.29,2222,7.55,17.05,0.45621641159901366
91.61,2531,1.29,20.32,0.4280638706152815
91.66,2270,16.91,13.11,0.5284785991117807
84.59,2170,19.12,3.16,0.6572260104101202
95.88,2275,13.95,16.56,0.46806725204635335
96.44,2459,4.8,17.77,0.42259492713886193
91.25,2212,11.66,17.72,0.49703397920935893
94.11,2278,11.11,14.17,0.49245261580818916
91.86,1733,8.17,11.93,0.5730317143261424
94.25,2316,1.33,11.28,0.4908994153878092
95.72,2450,12.82,13.23,0.4727200744260746
91.98,1902,5.92,18.78,0.5054099385109655
93.66,2377,16.13,12.23,0.5076807234924312
97.07,2426,5.61,17,0.4276639200066254
94.67,2220,12.32,10.02,0.5243450766044179
93.67,2414,8.22,18.73,0.4464993547162652
92.23,2130,3.73,20.82,0.4634234384764204
93.57,2493,13.22,19.47,0.442830831142459
94.29,2166,11.51,15.75,0.4921014552060442
91.76,2240,18.04,5.99,0.5804963693842503
93.68,2249,12.89,15.05,0.49552529815469754
98.03,2277,15.85,11.1,0.4922295740300383
94.02,2393,11.96,18.84,0.45146017687163054
94.3,2117,9.13,18.45,0.4744808708606762
100.55,2346,6.61,13.4,0.43571721690449605
98.09,2483,7.16,16,0.42392260308820845
95.38,2251,2.5,18.02,0.44512616071133027
94.85,2404,7.58,14.44,0.4667173837072036
95.74,2503,12.64,8.89,0.49659365925069227
92.29,2468,5.52,16.82,0.4598090650887357
95.9,2453,5.36,20.59,0.4093113891035788
91.94,2297,15.41,12.39,0.5261093402046968
99.13,2584,8.18,17.01,0.40168850634687203
95.61,2252,13.68,3.68,0.5594343704371127
92.15,2063,0.26,18.32,0.4818135207028786
93.51,2785,2.88,14.36,0.43197959076062736
93.27,2442,10.33,19.79,0.4430717754075708
95.97,2050,6.11,19.25,0.45819866581935803
90.61,2235,12.73,15.07,0.5193957102790505
93.64,2211,3.26,12.89,0.4981163104172879
93.44,2100,17.5,7.1,0.573524173101075
93.51,2242,6.07,17.49,0.46940504758258683
96.26,2151,12.52,8.85,0.5276291977541538
89.45,2013,11.97,10.72,0.577805924480732
94.3,2395,10.7,18.07,0.4522975924925799
93.17,2010,16.89,4.5,0.6003195739547738
95.87,2085,8.6,13.01,0.5021327674421848
98.73,2481,-0.99,10.91,0.44004582762305416
88.42,1832,17.12,9.25,0.620342259519743
94.4,2541,5.56,17.34,0.43366561168525175
92.31,2099,4.94,17.59,0.48990180487917995
93.18,2346,5.24,17.83,0.45790927574793516
92.67,2307,6.78,18.61,0.46281695427227837
91.4,2061,11.6,7.94,0.5768685599418816
95.37,2359,12.95,13.87,0.48018236153977284
94.72,2248,10.86,16.97,0.47138580246858397
95.4,2217,-1.02,15.81,0.4573781071260457
90.31,2155,18.22,5.37,0.6034554419271753
93.69,2220,14.01,13.02,0.5140512333378091
96.59,2663,5.61,18.24,0.40015599792210355
90.76,1948,12.34,12.89,0.5606324829668264
92.76,2386,14.36,16.68,0.48018106866513327
94.38,2585,5.61,12.11,0.4648785662968259
94.41,2137,10.11,11.02,0.5239678528954651
96.8,2070,4.21,17.06,0.4617442768589636
97.94,2421,17.09,4.98,0.5224508822313336
92.22,2328,1.63,16.95,0.46673011944746845
95.97,2283,10.42,17.31,0.45562098624650993
96.82,2145,5.59,17.72,0.4520582703273795
92.77,2280,8.55,19.05,0.4647131213182184
96.82,2426,8.25,18.52,0.4236929836089644
95.51,2314,15.53,12.99,0.4939301106899855
92.81,2573,-0.97,14.27,0.45206156495929994
95.64,2431,6.41,17.06,0.43857263644333083
90.22,1927,14.56,12.2,0.5749146109911422
95.38,2047,16.4,11.34,0.5340164069386334
95.69,2294,1.28,8.18,0.5033979825024261
95.34,2097,3.61,15.7,0.4781654645155573
93.13,2433,1.9,13.25,0.47520374187307907
96.08,2242,10.31,17.17,0.459603228732683
96.62,2359,16.7,6.28,0.5288980886911046
94.62,2336,5.37,18.97,0.4407812322855493
94.33,2121,7.33,14.45,0.49809376190505195
68.14,1645,5.35,18.8,0.6964363381766425
93.5,1819,12.74,4.97,0.6063225837071871
95.73,2269,9.25,16.54,0.4620375149358689
94.65,2556,7.83,17.21,0.43499813194699155
88.17,1817,11.54,8.5,0.6194719518206488
94.38,2158,12.98,5.79,0.5623076127482491
95.51,2578,10.38,18.22,0.42402872976009626
91.55,1875,8.33,11.25,0.5663171301869132
90.19,1955,12.95,12.45,0.5680925225056137
92.92,2166,17.98,15.75,0.5132041041729773
92.58,2399,7.93,14.74,0.482644902470042
95.26,2263,13.15,14.54,0.48627278980363364
93.55,2260,15.42,4.13,0.5736093841705191
95.34,2410,3.75,18.8,0.4267646252781504
95.13,2239,4.11,21.58,0.4269115538599477
90.5,2170,10.24,18.21,0.5010571104930275
92.1,2191,4.09,16.05,0.4914275274117168
94.96,2423,6.15,9.19,0.49736939245595724
97.35,2383,10.52,15.31,0.4492891472835193
93.59,2004,17.85,5.82,0.590755692692273
91.5,2130,2.93,15.25,0.5054497169934885
94.42,2136,13.43,9.59,0.5392705755812077
96.72,2146,14.83,1.16,0.5803596918057398
92.54,1681,9.57,14.02,0.561425312621307
96.15,2328,19.8,3.27,0.5609504138595222
93.26,1799,16.92,8.22,0.5954227615125556
95.4,2261,5.27,14.06,0.47545672522017207
96.86,2336,17.43,8.34,0.5165897350449179
91.2,2136,5.42,19.05,0.4853676140000229
100.04,2438,10.65,14.03,0.43295678412036953
89.69,2165,12.57,11.44,0.5574387686436659
94.63,2350,14.95,17.28,0.4667382534745486
89.58,2297,9.37,17.35,0.499739933510434
98.48,2964,10.96,13.64,0.39676496793336163
92.44,2060,3.69,20.02,0.4741388892800616
94.32,2283,5.82,17.13,0.4613752644975508
91.08,1999,15.75,12.08,0.5643967353403339
92.3,2405,9.95,16.92,0.47268862215930446
90.41,2161,15.41,9.97,0.5671177430859875
92.91,2185,5.14,19.45,0.4646140097547446
94.7,2374,1.82,16.22,0.44910159460604654
91.96,2338,2.05,19.62,0.45028893934296305
97.31,2282,12.9,5,0.5336969810833776
95.39,2369,4.66,16.9,0.44464200803143317
93.76,2398,7.28,17.95,0.4511028893669388
95.28,2578,17.29,12.17,0.47806077488061294
96.09,2049,9.2,13.93,0.4987925391785072
96.43,2184,8.23,17.06,0.459986101515026
93.47,2028,16.42,5.92,0.5863280563026977
92.28,1932,16.31,7.48,0.5936436748224602
93.16,2584,15.26,15.75,0.46548491197338654
95.73,2280,9.72,17.72,0.4537492696282611
96.98,2452,2.79,18.27,0.41274260168711713
93.55,2142,6.02,14.36,0.500240783809549
97.8,2235,3.94,12.81,0.46644989836449235
94.16,2581,7.53,22.31,0.4018067104613076
94.51,2024,7.12,16.81,0.48991097486658336
95.6,2118,15.8,3.95,0.5742391758692326
90.31,2247,16.72,14.9,0.5282979401971635
90.37,2259,17.01,14.72,0.5283771382942964
92.94,2193,5.2,14.38,0.4982220458462045
89.11,2340,13.75,8.34,0.5674010678064277
92.06,1962,9.51,15.5,0.5272565459807744
97.91,2277,18.41,3.2,0.5511386421386024
92.99,2233,6.34,20.48,0.4543242044850902
92.41,2173,10.93,16.38,0.5001569077198893
92.5,1996,16.17,7.69,0.5843002746727792
94.49,2469,1.53,18.63,0.4247294930564579
92.38,2430,14.85,13.93,0.4982285471643532
94.02,2434,2.89,17.86,0.4389726382535783
93.12,2093,9.8,17.11,0.4959055872891211
95.82,2321,10.08,14.81,0.46937700305535685
92.76,2051,11.27,15.81,0.5140888255055824
94.69,2098,1.16,12.54,0.5003324614954984
98.61,2334,7.13,17.12,0.42704394757403225
96.08,2313,9.17,10.31,0.49735515956399345
90.22,2121,6.52,14.46,0.5272916515856415
91.47,2126,12.52,12.07,0.5437862819992033
89.8,1890,15.78,7.01,0.6174977670355949
97.37,2306,10.49,16.85,0.44624681892016105
94.44,2271,12.17,8.44,0.5315104898250141
91.74,2273,5.62,2.86,0.577893003436572
97.17,2430,9.45,17.89,0.42692880509649683
94.37,2468,12.71,16.55,0.45824588912094094
88.57,2272,5.73,10.41,0.5507870185178592
93.18,2167,10.55,14.12,0.5097827328923199
94.7,2397,7.57,18.9,0.43835697755274244
94.9,2138,13.63,12.05,0.5191206861218877
94.75,2561,10.62,13.31,0.4647425385404549
94.53,2148,8.85,15.86,0.48687035419705976
98.77,2474,7.61,15.12,0.42644411574488306
93.28,2202,-4.73,15.13,0.4729948903712628
93.52,2250,3.29,11.24,0.5064525956996049
89.03,2605,3.73,16.78,0.4677716204486819
92.78,2158,7.37,15.99,0.4955527075482382
92.56,2247,4.16,14.23,0.4949800637709701
94.05,2273,5.78,21.54,0.4345327074724049
93.51,2555,14.31,15.67,0.46469810703058123
87.71,2200,7.67,18.9,0.5098630573074221
93.93,2075,16.27,9.68,0.5530147805565083
93.7,2035,10.18,16.48,0.5022618660012915
98.38,2136,15.68,8.91,0.5182306300751789
95.19,2394,7.78,15.95,0.4552793457505499
93.7,2278,13.86,18.01,0.4739686706594148
91.32,2249,2.32,19.76,0.463280480182555
95.12,2445,5.05,17.28,0.43729514134430453
93.92,2148,17.58,12.29,0.5304214481964663
92.41,2146,9.8,17.63,0.49240446373715463
92.2,2138,17.34,10.01,0.559148967574814
90.06,2326,5.29,21.03,0.4613965316894408
88.64,2112,16.06,9.17,0.5911037799485019
97.8,2598,-1.41,16.27,0.39923299889657105
92.01,2336,10.24,19.83,0.462370215483329
95.29,2336,17.43,5.96,0.5444229988101189
91.86,1932,15.65,8.41,0.589467166876659
90.96,2158,12.05,7.97,0.5712203553130166
93.44,2357,10.03,17.11,0.4677966728549865
96.65,2551,8.77,17.99,0.41723559093319734
90.27,2066,15.29,8.44,0.5873110812341583
95.47,2445,-2.95,6.12,0.4970131037590597
88.51,2202,10.04,16.64,0.5230863332698755
92.99,2550,6.68,5.93,0.5225950632460353
88.23,1880,3.92,14.99,0.5577874660941229
94.23,2400,5.47,16.39,0.4549596592744026
